PERMCO_Y,NIMTA_t,NIMTA_t+1,TLMTA_t,TLMTA_t+1,CASHMTA_t,CASHMTA_t+1,MB_t,MB_t+1,SIGMA_t,SIGMA_t+1,RSIZE_t,RSIZE_t+1,EXRET_t,EXRET_t+1,PRICE_t,PRICE_t+1,gind_15,gind_20,gind_25,gind_30,gind_35,gind_40,gind_45,gind_50,gind_55,gind_60,y_t+2
4181_2015,0.02991357318068048,0.02703723024939315,0.4764351463220052,0.3195200845934006,0.12504984438395872,0.071115531677101,1.6658408118791912,3.1921816332058643,0.08027194446034668,0.05359552681357109,-7.136187212352422,-6.453906030269304,0.3091305796019109,0.560274754277468,2.7080502011022096,2.7080502011022096,0,1,0,0,0,0,0,0,0,0,0.0
4181_2016,0.02703723024939315,0.05212747236317214,0.3195200845934006,0.33351065995217977,0.071115531677101,0.07292109957819266,3.1921816332058643,2.9631719428958654,0.05359552681357109,0.0892846858015786,-6.453906030269304,-6.460173271245849,0.560274754277468,-0.06997897656127226,2.7080502011022096,2.7080502011022096,0,1,0,0,0,0,0,0,0,0,0.0
4181_2017,0.05212747236317214,0.049313669532513135,0.33351065995217977,0.3262305811988224,0.07292109957819266,0.07262998119650442,2.9631719428958654,2.8753652623795176,0.0892846858015786,0.08312138452790295,-6.460173271245849,-6.442540067186082,-0.06997897656127226,0.13815436457075994,2.7080502011022096,2.7080502011022096,0,1,0,0,0,0,0,0,0,0,0.0
41820_2015,0.026284527720575462,0.03862352792517471,0.020661906926222356,0.032667446027061155,0.11224017042933487,0.24155709177512574,3.914237393070057,2.409766609262458,0.04250453310480004,0.15484663346528288,-9.959522255109166,-10.583014653615276,0.3239451976703621,-0.6096483957559016,2.7080502011022096,2.698673039289613,0,0,0,0,0,0,1,0,0,0,0.0
41820_2016,0.03862352792517471,0.034978342578569466,0.032667446027061155,0.049229613775044735,0.24155709177512574,0.3556700042739718,2.409766609262458,1.7693709495803318,0.15484663346528288,0.10039355818147493,-10.583014653615276,-10.879481680420591,-0.6096483957559016,-0.4492827508734341,2.698673039289613,2.3832429960115,0,0,0,0,0,0,1,0,0,0,0.0
41820_2017,0.034978342578569466,0.012267215338075456,0.049229613775044735,0.03170367000368704,0.3556700042739718,0.15738232205732375,1.7693709495803318,2.8652388693304887,0.10039355818147493,0.07908672408282501,-10.879481680420591,-10.196740182933796,-0.4492827508734341,0.5902873189002346,2.3832429960115,2.7080502011022096,0,0,0,0,0,0,1,0,0,0,0.0
41822_2015,-0.1355068109058584,-0.13029561278445706,0.270937940408265,0.3080099918240046,0.0867773854271352,0.11535253241359447,2.626646232027652,3.5468633688009428,0.0609373103000667,0.06499004174788901,-9.322890187633442,-9.488741799097232,0.16337590154840206,-0.2666074659663027,2.7080502011022096,2.7080502011022096,0,0,0,0,1,0,0,0,0,0,0.0
41822_2016,-0.13029561278445706,0.0,0.3080099918240046,0.0,0.11535253241359447,0.0,3.5468633688009428,0.0,0.06499004174788901,0.0,-9.488741799097232,0.0,-0.2666074659663027,0.0,2.7080502011022096,0.0,0,0,0,0,1,0,0,0,0,0,0.0
41822_2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0.0
41860_2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0.0
41860_2016,0.0,0.003939505985237706,0.0,0.6794491239670363,0.0,0.2212778163108359,0.0,1.926180683727456,0.0,0.061389924040702475,0.0,-12.104290502684961,0.0,-0.2481212832781669,0.0,1.5195132049061133,0,0,0,0,0,1,0,0,0,0,0.0
41860_2017,0.003939505985237706,0.001404161599240389,0.6794491239670363,0.7654849035141637,0.2212778163108359,0.07595587470262112,1.926180683727456,2.1015283628958903,0.061389924040702475,0.045579871915462936,-12.104290502684961,-11.875273094798965,-0.2481212832781669,0.2519911300184666,1.5195132049061133,1.8325814637483104,0,0,0,0,0,1,0,0,0,0,0.0
41870_2015,0.03983425182428834,0.032205587662750924,0.17171650868538488,0.13918484844500367,0.0946181256210034,0.07584257125189976,2.182593275786344,2.4696836092284284,0.0511180675935432,0.03706059859088807,-6.942361666165098,-6.856320907956229,0.01245446012561155,0.045275773286479054,2.7080502011022096,2.7080502011022096,0,0,0,0,1,0,0,0,0,0,0.0
41870_2016,0.032205587662750924,0.0038557282994693288,0.13918484844500367,0.454558891174377,0.07584257125189976,0.04259399445923975,2.4696836092284284,1.8941372656370965,0.03706059859088807,0.05855932086829543,-6.856320907956229,-6.752504688184412,0.045275773286479054,-0.1105698254361248,2.7080502011022096,2.7080502011022096,0,0,0,0,1,0,0,0,0,0,0.0
41870_2017,0.0038557282994693288,0.008110525866452861,0.454558891174377,0.4511165163607787,0.04259399445923975,0.016812306152068517,1.8941372656370965,1.92179092074211,0.05855932086829543,0.08187493949086598,-6.752504688184412,-6.837466999042594,-0.1105698254361248,-0.10420150314738597,2.7080502011022096,2.7080502011022096,0,0,0,0,1,0,0,0,0,0,0.0
41871_2015,0.057182222794584535,0.04699535936207844,0.19931271870443304,0.18605022483024974,0.09817186621075953,0.07866766488722872,5.072433439416861,4.968709667585631,0.055603670055382436,0.030595733989478624,-5.752401986849367,-5.784550826167256,-0.0757840439882852,-0.0312584317562489,2.7080502011022096,2.7080502011022096,0,0,0,0,0,0,1,0,0,0,0.0
41871_2016,0.04699535936207844,0.04319215106260843,0.18605022483024974,0.16434063665674895,0.07866766488722872,0.06171658724837754,4.968709667585631,5.169584741894103,0.030595733989478624,0.05350175685951817,-5.784550826167256,-5.608695845009772,-0.0312584317562489,0.1960942360071068,2.7080502011022096,2.7080502011022096,0,0,0,0,0,0,1,0,0,0,0.0
41871_2017,0.04319215106260843,0.0490696668305269,0.16434063665674895,0.1482108499248237,0.06171658724837754,0.058575875660881176,5.169584741894103,5.121275997630552,0.05350175685951817,0.05612315890981183,-5.608695845009772,-5.57671522380288,0.1960942360071068,-0.03893328493129215,2.7080502011022096,2.7080502011022096,0,0,0,0,0,0,1,0,0,0,0.0
4196_2015,0.03362929862377613,0.031880153337334134,0.3459370083100418,0.3796085837534411,0.03339201970526213,0.02274323444586248,2.167834055333778,2.4712337718997643,0.04328185724669222,0.04740474197239773,-8.263071780760757,-8.32437028060611,0.08727060587067742,-0.08829595712028179,2.7080502011022096,2.7080502011022096,1,0,0,0,0,0,0,0,0,0,0.0
4196_2016,0.031880153337334134,0.03782502020685902,0.3796085837534411,0.37613859645337056,0.02274323444586248,0.027587271469992798,2.4712337718997643,2.325326748469924,0.04740474197239773,0.05471392691667643,-8.32437028060611,-8.375383366288908,-0.08829595712028179,-0.10024744896509867,2.7080502011022096,2.7080502011022096,1,0,0,0,0,0,0,0,0,0,0.0
4196_2017,0.03782502020685902,0.0377086842019934,0.37613859645337056,0.31180985188578497,0.027587271469992798,0.03386348688543244,2.325326748469924,2.7485963796324158,0.05471392691667643,0.05241120356442547,-8.375383366288908,-8.20567759442537,-0.10024744896509867,0.14493396508846385,2.7080502011022096,2.7080502011022096,1,0,0,0,0,0,0,0,0,0,0.0
41975_2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0.0
41975_2016,0.0,0.0233821297030216,0.0,0.5265058102552852,0.0,0.011274904834401384,0.0,0.9067092703015708,0.0,0.1008049074641534,0.0,-11.556940247543054,0.0,-0.0355061230039405,0.0,1.9892432737616872,0,0,0,0,0,1,0,0,0,0,0.0
41975_2017,0.0233821297030216,0.0,0.5265058102552852,0.0,0.011274904834401384,0.0,0.9067092703015708,0.0,0.1008049074641534,0.0,-11.556940247543054,0.0,-0.0355061230039405,0.0,1.9892432737616872,0.0,0,0,0,0,0,1,0,0,0,0,0.0
41979_2015,0.010556425132506516,0.0022847834764458982,0.9024632192064704,0.9001899058266011,0.032412510315051594,0.03728766633559706,0.8543157778669649,1.0032584555028992,0.0511555704591833,0.06695699835978049,-12.613854879216273,-12.41178421042574,-0.015538723635581063,-0.04542427389696094,2.2925246560794283,2.47232786758114,0,0,0,0,0,1,0,0,0,0,0.0
41979_2016,0.0022847834764458982,0.007622817124040234,0.9001899058266011,0.9026785838342336,0.03728766633559706,0.04099784256294477,1.0032584555028992,0.9389971490260792,0.06695699835978049,0.05525048852274777,-12.41178421042574,-12.431360727332946,-0.04542427389696094,-0.0227889009661721,2.47232786758114,2.4414770918606643,0,0,0,0,0,1,0,0,0,0,0.0
41979_2017,0.007622817124040234,0.004531607838316922,0.9026785838342336,0.9147226813694412,0.04099784256294477,0.06146125803822116,0.9389971490260792,1.065394731990004,0.05525048852274777,0.057355307287402214,-12.431360727332946,-12.33882780079628,-0.0227889009661721,0.10596204722324147,2.4414770918606643,2.6004649904222727,0,0,0,0,0,1,0,0,0,0,0.0
